variant,source_evidence,offset,include_previous_byte_chaining,packet_size_key_update,frame_number,oracle_message,payload_len,exact_oracle_match,utf16le_containment,matched_messages,decoded_prefix_hex,decoded_prefix_ascii
aion_unique_deobf_cd92e451_3ff2cc87,public_reference_or_source_truthing_control,2,no,yes,7488,KX31_AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,82,no,no,,5645eacad8371e4b417369dbf82839e9d300b7b9754169b7084de38fe912bc16d9bb73c9a7b5c49c464053afd72c9150bac5e1a6a58ac2cf06c83f1879b43ed6a17e6e211e2a7535885bba2f38447fc41469,"VE...7.KAsi..(9.....uAi..M........s.....F@S..,.P..........?.y.>..~n!.*u5.[./8D...i"
aion_unique_deobf_cd92e451_3ff2cc87,public_reference_or_source_truthing_control,2,yes,no,7488,KX31_AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,82,no,no,,56453a93cd4775a305121c31f6612e1326fd86ff33806d31b667bd86a624b27ed171aa4aa8996f9ddc2b0e78de7dbd17fe1f36a4e6f96ecbfff2e6d9ad62c67a72c27e92e09c03b6b2f3e716c2cd0478cc53,VE:..Gu....1.a..&...3.m1.g...$.~.q.J..o..+.x.}....6...n......b.zr.~............x.S
aion_unique_deobf_cd92e451_3ff2cc87,public_reference_or_source_truthing_control,2,yes,yes,7488,KX31_AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,82,no,no,,5645ea93cd4775a30512cc31f6612e1326fd56ff33806d31b6676d86a624b27ed1717a4aa8996f9ddc2bde78de7dbd17fe1fe6a4e6f96ecbfff236d9ad62c67a72c2ae92e09c03b6b2f33716c2cd0478cc53,VE...Gu....1.a..&.V.3.m1.gm..$.~.qzJ..o..+.x.}........n...6..b.zr.........7....x.S
aion_unique_deobf_cd92e451_3ff2cc87,public_reference_or_source_truthing_control,8,no,no,7488,KX31_AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,82,no,no,,56455915706be844027a4252bf18da23ae34f7790218a85f0b71bd0ad9074acbf0c95c13f8b512284b4b5c17942a6a898ea18443a5b8643b09ec17f210ce9012920c1cb224739e84a55291a67f749c0e695d,VEY.pk.D.zBR...#.4.y..._.q....J...\....(KK\..*j....C..d;............$s...R...t..i]
aion_unique_deobf_cd92e451_3ff2cc87,public_reference_or_source_truthing_control,8,no,yes,7488,KX31_AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,82,no,no,,56455915706be844cc7a4252bf18da236034f7790218a85fc571bd0ad9074acb3ec95c13f8b51228854b5c17942a6a8940a18443a5b8643bc7ec17f210ce90125c0c1cb224739e846b5291a67f749c0ea75d,VEY.pk.D.zBR...#`4.y..._.q....J.>.\....(.K\..*j.@..C..d;........\...$s..kR...t...]
aion_unique_deobf_cd92e451_3ff2cc87,public_reference_or_source_truthing_control,8,yes,no,7488,KX31_AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,82,no,no,,56455915706be844021be7b8b151cdd95bc9163f44d9acd9b55b3303963144a3f8035590f799b929d120d1c09d7b46ceca7b8341e6cbc83ff0d61e33c41868be41b0dc01dac5e8079ffa1c9f85fde7b2b167,VEY.pk.D.....Q..[..?D....[3..1D...U....). ...{F..{.A...?...3..h.A................g
aion_unique_deobf_cd92e451_3ff2cc87,public_reference_or_source_truthing_control,8,yes,yes,7488,KX31_AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,82,no,no,,56455915706be844cc1be7b8b151cdd995c9163f44d9acd97b5b3303963144a336035590f799b9291f20d1c09d7b46ce047b8341e6cbc83f3ed61e33c41868be8fb0dc01dac5e80751fa1c9f85fde7b27f67,VEY.pk.D.....Q.....?D...{[3..1D.6.U....). ...{F..{.A...?>..3..h.........Q........g
aion_unique_deobf_cd92e451_3ff2cc87,public_reference_or_source_truthing_control,10,no,no,7488,KX31_AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,82,no,no,,56455915706be84461a589d1e14b0cfadd371593703b45a2046f28b0824b8701e8cab9cff3b7d584783ff7cfda328242f7ca56e5f5acd2ed5acbf23100de6ae580019d32193a113fb533342521274ad71a5e,VEY.pk.Da....K...7..p;E..o(..K..........x?...2.B..V.....Z..1..j....2.:.?.34%!'J..^
aion_unique_deobf_cd92e451_3ff2cc87,public_reference_or_source_truthing_control,10,no,yes,7488,KX31_AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,82,no,no,,56455915706be84461a541d1e14b0cfadd37dd93703b45a2046fe0b0824b8701e8ca71cff3b7d584783f3fcfda328242f7ca9ee5f5acd2ed5acb3a3100de6ae580015532193a113fb533fc2521274ad71a5e,VEY.pk.Da.A..K...7..p;E..o...K....q.....x??..2.B........Z.:1..j...U2.:.?.3.%!'J..^
aion_unique_deobf_cd92e451_3ff2cc87,public_reference_or_source_truthing_control,10,yes,no,7488,KX31_AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,82,no,no,,56455915706be84461a5893bef021b0028caf4d536fa4124ba45a6b9cd7d8969e000b04cfc9b7e85e2547a18d363ae05b31051e7b6df7ee9a3f1fbf0d408924953bd5d81e78c67bc8f9bb91cdbae316bc264,VEY.pk.Da..;....(...6.A$.E...}.i...L..~..Tz..c....Q...~........IS.]...g.......1k.d
aion_unique_deobf_cd92e451_3ff2cc87,public_reference_or_source_truthing_control,10,yes,yes,7488,KX31_AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,82,no,no,,56455915706be84461a5413bef021b0028ca3cd536fa4124ba456eb9cd7d8969e000784cfc9b7e85e254b218d363ae05b31099e7b6df7ee9a3f133f0d408924953bd9581e78c67bc8f9b711cdbae316bc264,VEY.pk.Da.A;....(.<.6.A$.En..}.i..xL..~..T...c........~...3....IS.....g...q...1k.d
rydiik_deobf_cd92e4df_3ff2cccf,public_reference_or_source_truthing_control,0,no,no,7488,KX31_AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,82,no,no,,6385f1498664c892646f5b318a0bd4148a01f2032e0da47d4651d653e2107bbabcd00811e9ad2c576934510987382786bffdd465b59a383842da6e9844fdb16de7001ba24079a3ecad4788c54a6792394d68,"c..I.d..do[1...........}FQ.S..{.......,Wi4Q..8'....e..88B.n.D..m....@y...G..Jg.9Mh"
rydiik_deobf_cd92e4df_3ff2cccf,public_reference_or_source_truthing_control,0,no,yes,7488,KX31_AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,82,no,no,,d185f1498664c892d66f5b318a0bd4143801f2032e0da47df451d653e2107bba0ed00811e9ad2c57db345109873827860dfdd465b59a3838f0da6e9844fdb16d55001ba24079a3ec1f4788c54a679239ff68,"...I.d...o[1....8......}.Q.S..{.......,W.4Q..8'....e..88..n.D..mU...@y...G..Jg.9.h"
rydiik_deobf_cd92e4df_3ff2cccf,public_reference_or_source_truthing_control,0,yes,no,7488,KX31_AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,82,no,no,,63d3b4109314a37a200efedb8442c3ee7ffc134568cca0fbf87b585aad2675d2b41a0192e6818756f35fdcde8e690bc1fb27d367f6e9943cbbe06759902b49c134bcdb11becfd56f97ef05fcb0eee9859552,c......z ....B.....Eh....{XZ.&u........V._...i...'.g...<..gY.+I.4......o.........R
rydiik_deobf_cd92e4df_3ff2cccf,public_reference_or_source_truthing_control,0,yes,yes,7488,KX31_AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,82,no,no,,d1d3b4109314a37a920efedb8442c3eecdfc134568cca0fb4a7b585aad2675d2061a0192e6818756415fdcde8e690bc14927d367f6e9943c09e06759902b49c186bcdb11becfd56f25ef05fcb0eee9852752,.......z.....B.....Eh...J{XZ.&u........VA_...i..I'.g...<..gY.+I........o%.......'R
rydiik_deobf_cd92e4df_3ff2cccf,public_reference_or_source_truthing_control,2,no,no,7488,KX31_AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,82,no,no,,56456cd5d8371e4b4173efc4f82839e9d30031a6754169b7084d6590e912bc16d9bbf5d6a7b5c49c4640d5b0d72c9150bac567b9a58ac2cf06c8b90779b43ed6a17ee83e1e2a7535885b3c3038447fc41469,"VEl..7.KAs...(9...1.uAi..Me.............F@...,.P..g.........y.>..~.>.*u5.[<08D...i"
rydiik_deobf_cd92e4df_3ff2cccf,public_reference_or_source_truthing_control,2,no,yes,7488,KX31_AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,82,no,no,,5645dcd5d8371e4b41735fc4f82839e9d30081a6754169b7084dd590e912bc16d9bb45d6a7b5c49c464065b0d72c9150bac5d7b9a58ac2cf06c8090779b43ed6a17e583e1e2a7535885b8c3038447fc41469,"VE...7.KAs_..(9.....uAi..M........E.....F@e..,.P............y.>..~X>.*u5.[.08D...i"
rydiik_deobf_cd92e4df_3ff2cccf,public_reference_or_source_truthing_control,2,yes,no,7488,KX31_AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,82,no,no,,56456c8ccd4775a305124a2ef6612e1326fdd0e033806d31b667eb99a624b27ed171fc55a8996f9ddc2b5867de7dbd17fe1f60bbe6f96ecbfff2b0c6ad62c67a72c2288de09c03b6b2f3b109c2cd0478cc53,VEl..Gu...J..a..&...3.m1.g...$.~.q.U..o..+Xg.}....`...n......b.zr.(............x.S
rydiik_deobf_cd92e4df_3ff2cccf,public_reference_or_source_truthing_control,2,yes,yes,7488,KX31_AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,82,no,no,,5645dc8ccd4775a30512fa2ef6612e1326fd60e033806d31b6675b99a624b27ed1714c55a8996f9ddc2be867de7dbd17fe1fd0bbe6f96ecbfff200c6ad62c67a72c2988de09c03b6b2f30109c2cd0478cc53,VE...Gu......a..&.`.3.m1.g[..$.~.qLU..o..+.g.}........n......b.zr..............x.S
rydiik_deobf_cd92e4df_3ff2cccf,public_reference_or_source_truthing_control,8,no,no,7488,KX31_AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,82,no,no,,56455915706be84454654252bf18da23f82bf7790218a85f5d6ebd0ad9074acba6d65c13f8b512281d545c17942a6a89d8be8443a5b8643b5ff317f210ce9012c4131cb224739e84f34d91a67f749c0e3f42,VEY.pk.DTeBR...#.+.y..._]n....J...\....(.T\..*j....C..d;_...........$s...M...t..?B
rydiik_deobf_cd92e4df_3ff2cccf,public_reference_or_source_truthing_control,8,no,yes,7488,KX31_AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,82,no,no,,56455915706be8441e654252bf18da23b22bf7790218a85f176ebd0ad9074acbecd65c13f8b5122857545c17942a6a8992be8443a5b8643b15f317f210ce90128e131cb224739e84b94d91a67f749c0e7542,VEY.pk.D.eBR...#.+.y..._.n....J...\....(WT\..*j....C..d;............$s...M...t..uB
rydiik_deobf_cd92e4df_3ff2cccf,public_reference_or_source_truthing_control,8,yes,no,7488,KX31_AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,82,no,no,,56455915706be8445404e7b8b151cdd90dd6163f44d9acd9e3443303963144a3ae1c5590f799b929873fd1c09d7b46ce9c648341e6cbc83fa6c91e33c41868be17afdc01dac5e807c9e51c9f85fde7b2e778,VEY.pk.DT....Q.....?D....D3..1D...U....).?...{F..d.A...?...3..h..................x
rydiik_deobf_cd92e4df_3ff2cccf,public_reference_or_source_truthing_control,8,yes,yes,7488,KX31_AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,82,no,no,,56455915706be8441e04e7b8b151cdd947d6163f44d9acd9a9443303963144a3e41c5590f799b929cd3fd1c09d7b46ced6648341e6cbc83fecc91e33c41868be5dafdc01dac5e80783e51c9f85fde7b2ad78,VEY.pk.D.....Q..G..?D....D3..1D...U....).?...{F..d.A...?...3..h.]................x
rydiik_deobf_cd92e4df_3ff2cccf,public_reference_or_source_truthing_control,10,no,no,7488,KX31_AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,82,no,no,,56455915706be84461a5dfcee14b0cfadd37438c703b45a2046f7eaf824b8701e8caefd0f3b7d584783fa1d0da328242f7ca00faf5acd2ed5acba42e00de6ae58001cb2d193a113fb533623a21274ad71a5e,VEY.pk.Da....K...7C.p;E..o~..K..........x?...2.B........Z.....j....-.:.?.3b:!'J..^
rydiik_deobf_cd92e4df_3ff2cccf,public_reference_or_source_truthing_control,10,no,yes,7488,KX31_AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,82,no,no,,56455915706be84461a597cee14b0cfadd370b8c703b45a2046f36af824b8701e8caa7d0f3b7d584783fe9d0da328242f7ca48faf5acd2ed5acbec2e00de6ae58001832d193a113fb5332a3a21274ad71a5e,VEY.pk.Da....K...7..p;E..o6..K..........x?...2.B..H.....Z.....j....-.:.?.3*:!'J..^
rydiik_deobf_cd92e4df_3ff2cccf,public_reference_or_source_truthing_control,10,yes,no,7488,KX31_AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,82,no,no,,56455915706be84461a5df24ef021b0028caa2ca36fa4124ba45f0a6cd7d8969e000e653fc9b7e85e2542c07d363ae05b31007f8b6df7ee9a3f1adefd408924953bd0b9ee78c67bc8f9bef03dbae316bc264,"VEY.pk.Da..$....(...6.A$.E...}.i...S..~..T,..c........~........IS.....g.......1k.d"
rydiik_deobf_cd92e4df_3ff2cccf,public_reference_or_source_truthing_control,10,yes,yes,7488,KX31_AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,82,no,no,,56455915706be84461a59724ef021b0028caeaca36fa4124ba45b8a6cd7d8969e000ae53fc9b7e85e2546407d363ae05b3104ff8b6df7ee9a3f1e5efd408924953bd439ee78c67bc8f9ba703dbae316bc264,VEY.pk.Da..$....(...6.A$.E...}.i...S..~..Td..c....O...~........IS.C...g.......1k.d
identity_control,public_reference_or_source_truthing_control,0,no,no,7517,KX32_AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,84,no,no,,9accadbba5b7144756c499868dc0aa46fb3cf3e5eb2b7aa7ede86fb4387a6d0c7bcaabe8041df0e53332d40b51970aabf7ffe5ae74724640c802cfc36f2aadd12bdbd2cce58bd5bfd4d90425d3c7913fce8af1c5,.......GV......F.<...+z...o.8zm.{.......32..Q.......trF@....o*..+..........%...?....
pass590_false_key_0xfe683cb9,public_reference_or_source_truthing_control,0,no,no,7517,KX32_AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,84,no,no,,23bb8a6a53b83491dfb9a7344edc84a7006bc82d042258640d803f25ec647ebe81a4af7bc11bdd28bd3cdd8687836a691eb2bc05b2447a813c66ef02fd2fb06ffcacf51d1384f5695da43a9710dbbfde35ddca0d,"#..jS.4....4N....k.-.""Xd..?%.d~....{...(.<....ji.....Dz.<f.../.o.......i].:.....5..."
pass590_false_key_0xfe683cb9,public_reference_or_source_truthing_control,0,no,yes,7517,KX32_AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,84,no,no,,97ba8a6a53b834916bb8a7344edc84a7b46ac82d04225864b9813f25ec647ebe35a5af7bc11bdd28093ddd8687836a69aab3bc05b2447a818867ef02fd2fb06f48adf51d1384f569e9a53a9710dbbfde81dcca0d,"...jS.4.k..4N....j.-.""Xd..?%.d~.5..{...(.=....ji.....Dz..g.../.oH......i..:........."
pass590_false_key_0xfe683cb9,public_reference_or_source_truthing_control,0,yes,no,7517,KX32_AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,84,no,no,,232146c7e81d838598ef63adc851440d4690f4dee1c9731eaa6dd74a585c04d38ddf65d0291fc0d8580fef528cd2fd63b54543e01c3008c77caeedcd3e409ac22d872ecfdf617ebce270e3933508784f0a1340fc,#!F.......c..QD.F.....s..m.JX\....e.)...X..R...c.EC..0..|...>@..-....a~..p..5.xO..@.
pass590_false_key_0xfe683cb9,public_reference_or_source_truthing_control,0,yes,yes,7517,KX32_AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,84,no,no,,972046c7e81d83852cee63adc851440df291f4dee1c9731e1e6cd74a585c04d339de65d0291fc0d8ec0eef528cd2fd63014443e01c3008c7c8afedcd3e409ac299862ecfdf617ebc5671e3933508784fbe1240fc,". F.....,.c..QD.......s..l.JX\..9.e.)......R...c.DC..0......>@.......a~.Vq..5.xO..@."
pass590_false_key_0xfe683cb9,public_reference_or_source_truthing_control,2,no,no,7517,KX32_AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,84,no,no,,9acc14cc8266e248761210fbb372695ad5dd08b2d0e395aecf2b8fdc68ebb91268785186008e35e31eff5a05581adcbf973d0ce32dd98076f4c33ba74feb3fd4366505bbc25a23b0f40f8d58ed755223e06b0a92,.....f.Hv....riZ.........+..h...hxQ...5...Z.X....=..-..v..;.O.?.6e...Z#....X.uR#.k..
pass590_false_key_0xfe683cb9,public_reference_or_source_truthing_control,2,no,yes,7517,KX32_AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,84,no,no,,9acca6cd8266e2487612a2fab372695ad5ddbab3d0e395aecf2b3ddd68ebb9126878e387008e35e31effe804581adcbf973dbee22dd98076f4c389a64feb3fd43665b7bac25a23b0f40f3f59ed755223e06bb893,.....f.Hv....riZ.........+=.h...hx....5.....X....=..-..v....O.?.6e...Z#...?Y.uR#.k..
pass590_false_key_0xfe683cb9,public_reference_or_source_truthing_control,2,yes,no,7517,KX32_AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,84,no,no,,9acc146139c3555c3144d46235ffa9f0932634413508bed468c667b3dcd3c37f64039b2de88a2813fbcc68d1534b4bb53ccaf30683adf230b40b39688c841579e74ede690ebfa8654bdb545cc8a695b2dfa58063,...a9.U\1D.b5....&4A5...h.g.....d..-..(...h.SKK.<......0..9h...y.N.i...eK.T\.......c
pass590_false_key_0xfe683cb9,public_reference_or_source_truthing_control,2,yes,yes,7517,KX32_AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,84,no,no,,9acca66039c3555c3144666335ffa9f0932686403508bed468c6d5b2dcd3c37f6403292ce88a2813fbccdad0534b4bb53cca410783adf230b40b8b698c841579e74e6c680ebfa8654bdbe65dc8a695b2dfa53262,"...`9.U\1Dfc5....&.@5...h.......d.),..(.....SKK.<.A....0...i...y.Nlh...eK..]......2b"
pass590_false_key_0xfe683cb9,public_reference_or_source_truthing_control,8,no,no,7517,KX32_AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,84,no,no,,9accadbba5b71447efb3be577bcf8a907241cd572837544616bf547cd7734fcf9ba2fb79d003e357c95cd0989491276679f1ec23a2662682214f9668a91c9110dfbff20d778ec80103ae23f425c8b1e947f7cf77,.......G...W{...rA.W(7TF..T|.sO....y...W.\....'fy..#.f&.!O.h........w.....#.%...G..w
pass590_false_key_0xfe683cb9,public_reference_or_source_truthing_control,8,no,yes,7517,KX32_AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,84,no,no,,9accadbba5b7144753b2be577bcf8a90ce40cd5728375446aabe547cd7734fcf27a3fb79d003e357755dd09894912766c5f0ec23a26626829d4e9668a91c911063bef20d778ec801bfaf23f425c8b1e9fbf6cf77,.......GS..W{....@.W(7TF..T|.sO.'..y...Wu]....'f...#.f&..N.h....c...w.....#.%......w
pass590_false_key_0xfe683cb9,public_reference_or_source_truthing_control,8,yes,no,7517,KX32_AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,84,no,no,,9accadbba5b71447efe57acefd424a3a34baf1a4cddc7f3cb152bc13634b35a297d931d23807fea72c6fe24c9fc0b06cd20613c60c1254c4618794a76a73bbbd0e9429dfbb6b43d4bc7afaf0001b767878394586,".......G..z..BJ:4......<.R..cK5...1.8...,o.L...l......T.a...js....)..kC..z....vxx9E."
pass590_false_key_0xfe683cb9,public_reference_or_source_truthing_control,8,yes,yes,7517,KX32_AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,84,no,no,,9accadbba5b7144753e47acefd424a3a88bbf1a4cddc7f3c0d53bc13634b35a22bd831d23807fea7906ee24c9fc0b06c6e0713c60c1254c4dd8694a76a73bbbdb29529dfbb6b43d4007bfaf0001b7678c4384586,.......GS.z..BJ:.......<.S..cK5.+.1.8....n.L...ln.....T.....js....)..kC..{....vx.8E.
pass590_false_key_0xfe683cb9,public_reference_or_source_truthing_control,10,no,no,7517,KX32_AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,84,no,no,,9accadbba5b7144756c420f1aa115c49dbea7a98d599b9bbc30994e303b2820559094b80548c24fb20802e655504cfadda326ba07dff9054a8c0268e36816be7171a26a8c54a47bac967d352f4166730ee5c78b8,.......GV. ...\I..z.............Y.K.T.$. ..eU....2k.}..T..&.6.k...&..JG..g.R..g0.\x.
pass590_false_key_0xfe683cb9,public_reference_or_source_truthing_control,10,no,yes,7517,KX32_AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,84,no,no,,9accadbba5b7144756c49af0aa115c49dbeac099d599b9bbc3092ee203b282055909f181548c24fb208094645504cfadda32d1a17dff9054a8c09c8f36816be7171a9ca9c54a47bac9676953f4166730ee5cc2b9,.......GV.....\I................Y...T.$. ..dU....2..}..T....6.k......JG..giS..g0.\..
pass590_false_key_0xfe683cb9,public_reference_or_source_truthing_control,10,yes,no,7517,KX32_AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,84,no,no,,9accadbba5b7144756c420682c9c9ce39d11466b307292c164e47c8cb78af8685572812bbc88390bc5b31cb15e5558a771c59445d38be212e8082441f5ee414ac631fd7a09afcc6f76b30a56d1c5a0a1d192f249,".......GV. h,.....Fk0r..d.|....hUr.+..9.....^UX.q..E......$A..AJ.1.z...ov..V.......I"
pass590_false_key_0xfe683cb9,public_reference_or_source_truthing_control,10,yes,yes,7517,KX32_AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,84,no,no,,9accadbba5b7144756c49a692c9c9ce39d11fc6a307292c164e4c68db78af86855723b2abc88390bc5b3a6b05e5558a771c52e44d38be212e8089e40f5ee414ac631477b09afcc6f76b3b057d1c5a0a1d1924848,".......GV..i,......j0r..d......hUr;*..9.....^UX.q..D.......@..AJ.1G{...ov..W......HH"
pass590_variant_a_0x73e79463,public_reference_or_source_truthing_control,0,no,no,7517,KX32_AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,84,no,no,,f91305e753b83491051128b94edc84a7dac347a004225864d728b0a8ec647ebe5b0c20f6c11bdd286794520b87836a69c41a3388b2447a81e6ce608ffd2fb06f26047a901384f569870cb51a10dbbfdeef754580,"....S.4...(.N.....G..""Xd.(...d~.[. ....(g.R...ji..3..Dz...`../.o&.z....i.........uE."
pass590_variant_a_0x73e79463,public_reference_or_source_truthing_control,0,no,yes,7517,KX32_AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,84,no,no,,2d1305e753b83491d11128b94edc84a70ec347a0042258640328b0a8ec647ebe8f0c20f6c11bdd28b394520b87836a69101a3388b2447a8132ce608ffd2fb06ff2047a901384f569530cb51a10dbbfde3b754580,"-...S.4...(.N.....G..""Xd.(...d~... ....(..R...ji..3..Dz.2.`../.o..z....iS.......;uE."
pass590_variant_a_0x73e79463,public_reference_or_source_truthing_control,0,yes,no,7517,KX32_AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,84,no,no,,f989c94ae81d83854247ec20c851440d9c387b53e1c9731e70c558c7585c04d35777ea5d291fc0d882a760df8cd2fd636fedcc6d1c3008c7a60662403e409ac2f72fa142df617ebc38d86c1e3508784fd0bbcf71,...J....BG. .QD..8{S..s.p.X.X\..Ww.]).....`....co..m.0....b@>@.../.B.a~.8.l.5.xO...q
pass590_variant_a_0x73e79463,public_reference_or_source_truthing_control,0,yes,yes,7517,KX32_AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,84,no,no,,2d89c94ae81d83859647ec20c851440d48387b53e1c9731ea4c558c7585c04d38377ea5d291fc0d856a760df8cd2fd63bbedcc6d1c3008c7720662403e409ac2232fa142df617ebcecd86c1e3508784f04bbcf71,-..J.....G. .QD.H8{S..s...X.X\...w.])...V.`....c...m.0..r.b@>@..#/.B.a~...l.5.xO...q
pass590_variant_a_0x73e79463,public_reference_or_source_truthing_control,2,no,no,7517,KX32_AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,84,no,no,,9accce640debe2487612ca533cff695ad5ddd21a5f6e95aecf2b5574e766b91268788b2e8f0335e31eff80add797dcbf973dd64ba2548076f4c3e10fc0663fd43665df134dd723b0f40f57f062f85223e06bd03a,...d...Hv..S<.iZ...._n...+Ut.f..hx....5..........=.K.T.v.....f?.6e..M.#...W.b.R#.k.:
pass590_variant_a_0x73e79463,public_reference_or_source_truthing_control,2,no,yes,7517,KX32_AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,84,no,no,,9acc18640debe24876121c533cff695ad5dd041a5f6e95aecf2b8374e766b91268785d2e8f0335e31eff56add797dcbf973d004ba2548076f4c3370fc0663fd4366509134dd723b0f40f81f062f85223e06b063a,...d...Hv..S<.iZ...._n...+.t.f..hx]...5...V......=.K.T.v..7..f?.6e..M.#.....b.R#.k.:
pass590_variant_a_0x73e79463,public_reference_or_source_truthing_control,2,yes,no,7517,KX32_AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,84,no,no,,9acccec9b64e555c31440ecaba72a9f09326eee9ba85bed468c6bd1b535ec37f6403418567072813fbccb279dcc64bb53cca29ae0c20f230b40be3c003091579e74e04c18132a8654bdb8ef4472b95b2dfa55acb,.....NU\1D...r...&......h...S^..d.A.g.(....y..K.<.).. .0.......y.N...2.eK...G+....Z.
pass590_variant_a_0x73e79463,public_reference_or_source_truthing_control,2,yes,yes,7517,KX32_AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,84,no,no,,9acc18c9b64e555c3144d8caba72a9f0932638e9ba85bed468c66b1b535ec37f6403978567072813fbcc6479dcc64bb53ccaffae0c20f230b40b35c003091579e74ed2c18132a8654bdb58f4472b95b2dfa58ccb,.....NU\1D...r...&8.....h.k.S^..d...g.(...dy..K.<.... .0..5....y.N...2.eK.X.G+......
pass590_variant_a_0x73e79463,public_reference_or_source_truthing_control,8,no,no,7517,KX32_AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,84,no,no,,9accadbba5b71447351b31da7bcf8a90a8e942da28375446cc17dbf1d7734fcf410a74f4d003e35713f45f1594912766a35963aea2662682fbe719e5a91c911005177d80778ec801d906ac7925c8b1e99d5f40fa,.......G5.1.{.....B.(7TF.....sO.A.t....W.._...'f.Yc..f&...........}.w......y%...._@.
pass590_variant_a_0x73e79463,public_reference_or_source_truthing_control,8,no,yes,7517,KX32_AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,84,no,no,,9accadbba5b71447f91b31da7bcf8a9064e942da283754460017dbf1d7734fcf8d0a74f4d003e357dff45f15949127666f5963aea266268237e719e5a91c9110c9177d80778ec8011506ac7925c8b1e9515f40fa,.......G..1.{...d.B.(7TF.....sO...t....W.._...'foYc..f&.7.........}.w......y%...Q_@.
pass590_variant_a_0x73e79463,public_reference_or_source_truthing_control,8,yes,no,7517,KX32_AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,84,no,no,,9accadbba5b71447354df543fd424a3aee127e29cddc7f3c6bfa339e634b35a24d71be5f3807fea7f6c76dc19fc0b06c08ae9c4b0c1254c4bb2f1b2a6a73bbbdd43ca652bb6b43d466d2757d001b7678a291ca0b,.......G5M.C.BJ:..~)...<k.3.cK5.Mq._8.....m....l...K..T../.*js...<.R.kC.f.u}..vx....
